lane,time,xloc,yloc,muX,muY,sigX,sigY,line_integral
2,195.89240506329114,150.815164,11.644975,-2.131669044494629,21.272010803222656,0.5464969873428345,0.24928730726242065,3.156899180572231e-05
2,196.33164556962026,151.316612,12.294448,-2.504257917404175,23.310382843017578,0.493679404258728,0.2219647616147995,3.156899180572231e-05
2,196.77088607594936,151.832907,12.956553,-2.934203624725342,25.238059997558594,0.45394209027290344,0.19606684148311615,3.156899180572231e-05
2,197.2101265822785,152.349437,13.622159,-3.4064865112304688,27.182476043701172,0.4229196608066559,0.17180216312408447,3.156899180572231e-05
2,197.6493670886076,152.874533,14.295816,-3.9028823375701904,29.299911499023438,0.396939218044281,0.1512809842824936,3.156899180572231e-05
2,198.08860759493672,153.398463,14.968029,-4.4096856117248535,31.58916473388672,0.3756674826145172,0.13556046783924103,3.156899180572231e-05
2,198.52784810126582,153.922497,15.640374,-4.9162678718566895,33.96925354003906,0.3588505983352661,0.12371383607387543,3.1568991805722314e-05
2,198.96708860759495,154.443783,16.309193,-5.414155960083008,36.370323181152344,0.3461044430732727,0.11513938754796982,3.156899180572231e-05
2,199.40632911392404,154.945375,16.977186,-5.898528575897217,38.70954513549805,0.33683979511260986,0.10869793593883514,3.156899180572231e-05
2,199.84556962025317,155.446061,17.635401,-6.365796089172363,40.95391845703125,0.33052858710289,0.10388273745775223,3.156899180572231e-05
2,200.28481012658227,155.930016,18.276977,-6.815362930297852,43.08374786376953,0.326652467250824,0.10010175406932831,3.156899180572231e-05
2,200.7240506329114,156.404006,18.908686,-7.2463297843933105,45.10415267944336,0.32489192485809326,0.09718585759401321,3.156899180572231e-05
2,201.1632911392405,156.872019,19.508625,-7.658790588378906,47.0209846496582,0.3249143660068512,0.09484066814184189,3.156899180572231e-05
2,201.60253164556963,157.323171,20.098665,-8.052078247070312,48.849422454833984,0.32648107409477234,0.09300889819860458,3.156899180572231e-05
2,202.04177215189873,157.763589,20.660855,-8.42634391784668,50.600425720214844,0.32930436730384827,0.09149827808141708,3.156899180572231e-05
2,202.48101265822785,158.201205,21.202111,-8.781250953674316,52.2874870300293,0.3331579864025116,0.09027649462223053,3.156899180572231e-05
2,202.92025316455695,158.617039,21.728244,-9.117268562316895,53.919254302978516,0.3377854526042938,0.08920570462942123,3.156899180572231e-05
2,203.35949367088608,159.027983,22.240153,-9.434525489807129,55.504337310791016,0.3429839313030243,0.08826572448015213,3.156899180572231e-05
2,203.79873417721518,159.423253,22.736409,-9.733792304992676,57.04826354980469,0.34853875637054443,0.08736371248960495,3.156899180572231e-05
2,204.2379746835443,159.816624,23.221214,-10.015571594238281,58.55630874633789,0.35427770018577576,0.0864899754524231,3.156899180572231e-05
2,204.6772151898734,160.187068,23.700293,-10.280814170837402,60.032737731933594,0.36002835631370544,0.08558889478445053,3.156899180572231e-05
2,205.11645569620254,160.555653,24.169059,-10.530279159545898,61.48180389404297,0.36565256118774414,0.08465877920389175,3.156899180572231e-05
2,205.55569620253164,160.918826,24.623519,-10.764995574951172,62.90785598754883,0.3710218071937561,0.08367049694061279,3.156899180572231e-05
2,205.99493670886076,161.268752,25.072701,-10.98585319519043,64.31510162353516,0.3760389983654022,0.08262714743614197,3.156899180572231e-05
2,206.43417721518986,161.617293,25.511441,-11.19387435913086,65.70794677734375,0.3806222081184387,0.08151596784591675,3.156899180572231e-05
2,206.873417721519,161.948268,25.94172,-11.389955520629883,67.09026336669922,0.3847174644470215,0.08034273236989975,3.156899180572231e-05
2,207.3126582278481,162.286492,26.360925,-11.575039863586426,68.46562957763672,0.388286828994751,0.07910430431365967,3.156899180572231e-05
2,207.75189873417722,162.610011,26.765028,-11.749974250793457,69.83671569824219,0.3913152813911438,0.07780838012695312,3.156899180572231e-05
2,208.19113924050632,162.92686,27.170366,-11.915580749511719,71.2055435180664,0.39380183815956116,0.07645808905363083,3.156899180572231e-05
2,208.63037974683544,163.233791,27.557005,-12.072601318359375,72.57347106933594,0.3957628011703491,0.07506261020898819,3.156899180572231e-05
2,209.06962025316454,163.536155,27.939804,-12.221733093261719,73.94152069091797,0.39722540974617004,0.07362829893827438,3.156899180572231e-05
2,209.50886075949367,163.825751,28.309071,-12.363585472106934,75.3105239868164,0.3982274532318115,0.07216417044401169,3.156899180572231e-05
2,209.94810126582277,164.11365,28.667262,-12.498706817626953,76.68132781982422,0.39881303906440735,0.070677250623703,3.156899180572231e-05
2,210.3873417721519,164.385522,29.018328,-12.627592086791992,78.05481719970703,0.39903098344802856,0.06917520612478256,3.156899180572231e-05
2,210.826582278481,164.652798,29.355712,-12.75067138671875,79.43184661865234,0.3989315330982208,0.06766467541456223,3.156899180572231e-05
2,211.26582278481013,164.912093,29.684589,-12.868345260620117,80.81322479248047,0.398565411567688,0.06615208834409714,3.156899180572231e-05
2,211.70506329113923,165.158652,30.002455,-12.980962753295898,82.19971466064453,0.39798086881637573,0.06464339047670364,3.156899180572231e-05
2,212.14430379746835,165.40014,30.314348,-13.08884048461914,83.59190368652344,0.3972228765487671,0.06314413249492645,3.156899180572231e-05
2,212.58354430379745,165.629748,30.613595,-13.192281723022461,84.99036407470703,0.3963327705860138,0.06165926158428192,3.156899180572231e-05
2,213.02278481012658,165.860205,30.905015,-13.291547775268555,86.39546966552734,0.3953459560871124,0.06019335612654686,3.156899180572231e-05
2,191.5,146.41715,5.948182,-0.022463642060756683,2.250368118286133,5.604406833648682,1.973312497138977,3.105702381903726e-05
2,191.93924050632913,146.797138,6.448894,-0.05417139083147049,4.013951301574707,3.6237828731536865,1.517455816268921,3.105702381903726e-05
2,192.37848101265823,147.198514,6.959044,0.013183802366256714,6.192963600158691,2.1413228511810303,0.94241863489151,3.105702381903726e-05
2,192.81772151898736,147.607212,7.48813,0.12509970366954803,8.737263679504395,1.6152393817901611,0.6855962872505188,3.105702381903726e-05
2,193.25696202531645,148.026187,8.037412,0.25502607226371765,10.853691101074219,1.2454428672790527,0.5273945331573486,3.105702381903726e-05
2,193.69620253164558,148.457789,8.599205,0.4227735102176666,13.085897445678711,1.0226925611495972,0.42622533440589905,3.105702381903726e-05
2,194.13544303797468,148.906711,9.177296,0.6230260133743286,15.38262939453125,0.8762026429176331,0.3571843206882477,3.105702381903726e-05
2,194.5746835443038,149.367339,9.767884,0.8611053824424744,17.812393188476562,0.772633969783783,0.3064289689064026,3.105702381903726e-05
2,195.0139240506329,149.838446,10.379919,1.1412190198898315,20.37470245361328,0.6951119303703308,0.2669035792350769,3.105702381903726e-05
2,195.45316455696204,150.31573,11.006912,1.4662082195281982,23.024085998535156,0.6367897391319275,0.23550032079219818,3.105702381903726e-05
2,195.89240506329114,150.815164,11.644975,1.8354448080062866,25.633216857910156,0.593444287776947,0.21126772463321686,3.105702381903726e-05
2,196.33164556962026,151.316612,12.294448,2.2424352169036865,28.165477752685547,0.5616482496261597,0.19271749258041382,3.105702381903726e-05
2,196.77088607594936,151.832907,12.956553,2.675654411315918,30.617435455322266,0.5384165644645691,0.1783742755651474,3.105702381903726e-05
2,197.2101265822785,152.349437,13.622159,3.122372627258301,32.987003326416016,0.5209734439849854,0.16698716580867767,3.105702381903726e-05
2,197.6493670886076,152.874533,14.295816,3.5713295936584473,35.260581970214844,0.5071180462837219,0.15766987204551697,3.105702381903726e-05
2,198.08860759493672,153.398463,14.968029,4.0131402015686035,37.42408752441406,0.49540427327156067,0.1498640477657318,3.105702381903726e-05
2,198.52784810126582,153.922497,15.640374,4.440054416656494,39.46962356567383,0.48500382900238037,0.1432298868894577,3.105702381903726e-05
2,198.96708860759495,154.443783,16.309193,4.8458709716796875,41.39582443237305,0.47548672556877136,0.13754695653915405,3.105702381903726e-05
2,199.40632911392404,154.945375,16.977186,5.226005554199219,43.20644760131836,0.46664202213287354,0.13265356421470642,3.105702381903726e-05
2,199.84556962025317,155.446061,17.635401,5.577490329742432,44.90897750854492,0.45836585760116577,0.1284167468547821,3.105702381903726e-05
2,200.28481012658227,155.930016,18.276977,5.898873329162598,46.51346206665039,0.4506005346775055,0.12472017109394073,3.105702381903726e-05
2,200.7240506329114,156.404006,18.908686,6.189999580383301,48.031578063964844,0.44330111145973206,0.12146104127168655,3.105702381903726e-05
2,201.1632911392405,156.872019,19.508625,6.451749324798584,49.47572708129883,0.43642404675483704,0.11854976415634155,3.105702381903726e-05
2,201.60253164556963,157.323171,20.098665,6.6857500076293945,50.858192443847656,0.429919958114624,0.11591079086065292,3.105702381903726e-05
2,202.04177215189873,157.763589,20.660855,6.894128799438477,52.19059371948242,0.4237331449985504,0.1134817898273468,3.105702381903726e-05
2,202.48101265822785,158.201205,21.202111,7.079307556152344,53.483463287353516,0.41780269145965576,0.11121314764022827,3.105702381903726e-05
2,202.92025316455695,158.617039,21.728244,7.243828773498535,54.746158599853516,0.41206446290016174,0.1090657040476799,3.105702381903726e-05
2,203.35949367088608,159.027983,22.240153,7.390229225158691,55.98686599731445,0.4064534604549408,0.10700900107622147,3.105702381903726e-05
2,203.79873417721518,159.423253,22.736409,7.520960330963135,57.212772369384766,0.4009065628051758,0.10501955449581146,3.105702381903726e-05
2,204.2379746835443,159.816624,23.221214,7.638308048248291,58.43022537231445,0.39536547660827637,0.10307867079973221,3.105702381903726e-05
2,204.6772151898734,160.187068,23.700293,7.74435567855835,59.64495849609375,0.38977888226509094,0.10117143392562866,3.105702381903726e-05
2,205.11645569620254,160.555653,24.169059,7.840972423553467,60.86216354370117,0.3841048777103424,0.09928587079048157,3.105702381903726e-05
2,205.55569620253164,160.918826,24.623519,7.929770469665527,62.086727142333984,0.37831324338912964,0.09741178900003433,3.105702381903726e-05
2,205.99493670886076,161.268752,25.072701,8.01213550567627,63.32313537597656,0.3723861873149872,0.09554094821214676,3.105702381903726e-05
2,206.43417721518986,161.617293,25.511441,8.089223861694336,64.57555389404297,0.36632049083709717,0.09366650879383087,3.105702381903726e-05
2,206.873417721519,161.948268,25.94172,8.161979675292969,65.84771728515625,0.3601260483264923,0.09178287535905838,3.105702381903726e-05
2,207.3126582278481,162.286492,26.360925,8.231154441833496,67.14287567138672,0.35382509231567383,0.08988630026578903,3.105702381903726e-05
2,207.75189873417722,162.610011,26.765028,8.297346115112305,68.46367645263672,0.3474506139755249,0.08797463774681091,3.105702381903726e-05
2,208.19113924050632,162.92686,27.170366,8.36099910736084,69.81195831298828,0.34104233980178833,0.0860479325056076,3.105702381903726e-05
2,208.63037974683544,163.233791,27.557005,8.422457695007324,71.18875885009766,0.3346431255340576,0.08410797268152237,3.105702381903726e-05
2,209.06962025316454,163.536155,27.939804,8.481963157653809,72.59427642822266,0.3282945156097412,0.0821588933467865,3.105702381903726e-05
2,209.50886075949367,163.825751,28.309071,8.539681434631348,74.02787780761719,0.3220337927341461,0.08020631223917007,3.105702381903726e-05
2,209.94810126582277,164.11365,28.667262,8.595725059509277,75.48843383789062,0.3158905506134033,0.07825691252946854,3.105702381903726e-05
2,210.3873417721519,164.385522,29.018328,8.650168418884277,76.97452545166016,0.309885710477829,0.07631783932447433,3.105702381903726e-05
2,210.826582278481,164.652798,29.355712,8.703059196472168,78.48473358154297,0.3040308356285095,0.07439583539962769,3.105702381903726e-05
2,211.26582278481013,164.912093,29.684589,8.754427909851074,80.01782989501953,0.29832974076271057,0.07249660044908524,3.105702381903726e-05
2,211.70506329113923,165.158652,30.002455,8.804304122924805,81.57296752929688,0.29277873039245605,0.07062451541423798,3.105702381903726e-05
2,212.14430379746835,165.40014,30.314348,8.852716445922852,83.14958190917969,0.2873697578907013,0.06878253072500229,3.105702381903726e-05
2,212.58354430379745,165.629748,30.613595,8.899690628051758,84.74725341796875,0.28209108114242554,0.06697231531143188,3.105702381903726e-05
2,213.02278481012658,165.860205,30.905015,8.945280075073242,86.36554718017578,0.27692949771881104,0.06519471108913422,3.105702381903726e-05
